Year,Month,Day,Hour,Evap_mm_hr
2003,12,12,11,0.529020836
2003,12,12,12,0.5964373091011067
2003,12,12,13,0.5920233590220457
2003,12,12,14,0.5160510169420461
2003,12,12,15,0.36682530201487246
2003,12,12,16,0.17243971222229915
2003,12,12,17,0.034573663
2003,12,12,18,0.071448677
2003,12,12,19,0.081849359
2003,12,12,20,0.086008189
2003,12,12,21,0.081596661
2003,12,12,22,0.077548703
2003,12,12,23,0.074827853
2003,12,13,0,0.072419542
2003,12,13,1,0.074182853
2003,12,13,2,0.077292484
2003,12,13,3,0.07908829
2003,12,13,4,0.079653707
2003,12,13,5,0.078799776
2003,12,13,6,0.076954796
2003,12,13,7,0.082611742
2003,12,13,8,0.13449603536628582
2003,12,13,9,0.29291130695543127
2003,12,13,10,0.43840441826842336
2003,12,13,11,0.5506852913658454
2003,12,13,12,0.6082810319146579
2003,12,13,13,0.5962949727655827
2003,12,13,14,0.5178159119516701
2003,12,13,15,0.37544744839010763
2003,12,13,16,0.178268524
2003,12,13,17,0.024437465430072264
2003,12,13,18,0.057474293
2003,12,13,19,0.056615208
2003,12,13,20,0.054647004
2003,12,13,21,0.054154904376566435
2003,12,13,22,0.052593775010150334
2003,12,13,23,0.052301471
2003,12,14,0,0.052006866097006055
2003,12,14,1,0.05047304
2003,12,14,2,0.048954168058861484
2003,12,14,3,0.048479615
2003,12,14,4,0.047805718958364385
2003,12,14,5,0.048193686
2003,12,14,6,0.048628689
2003,12,14,7,0.051079252
2003,12,14,8,0.10250412247039205
2003,12,14,9,0.2618656652926955
2003,12,14,10,0.4109461192122216
2003,12,14,11,0.5260899719941063
2003,12,14,12,0.5917956125024538
2003,12,14,13,0.5882938210949799
2003,12,14,14,0.5175346752170068
2003,12,14,15,0.3781524229404906
2003,12,14,16,0.19087543888883027
2003,12,14,17,0.041964051
2003,12,14,18,0.085648073
2003,12,14,19,0.087342699
2003,12,14,20,0.084819741
2003,12,14,21,0.079487286
2003,12,14,22,0.07293426
2003,12,14,23,0.066807028
2003,12,15,0,0.060846501
2003,12,15,1,0.059007571
2003,12,15,2,0.058661831
2003,12,15,3,0.058425445
2003,12,15,4,0.057070275
2003,12,15,5,0.051899289
2003,12,15,6,0.048184096
2003,12,15,7,0.047721397
2003,12,15,8,0.074295716
2003,12,15,9,0.197838254
2003,12,15,10,0.2708101416054205
2003,12,15,11,0.42113900568185314
2003,12,15,12,0.28051458444572913
2003,12,15,13,0.42649184382177463
2003,12,15,14,0.5322994179868132
2003,12,15,15,0.29320687591194067
2003,12,15,16,0.13766833200686399
2003,12,15,17,0.049561267
2003,12,15,18,0.10016270432919909
2003,12,15,19,0.11453117391642335
2003,12,15,20,0.11285096240398966
2003,12,15,21,0.10793649305230323
2003,12,15,22,0.10644530324084019
2003,12,15,23,0.1053571445104928
2003,12,16,0,0.10605726885795437
2003,12,16,1,0.10410083163062354
2003,12,16,2,0.09871868
2003,12,16,3,0.094856604
2003,12,16,4,0.092030914
2003,12,16,5,0.08946915
2003,12,16,6,0.087135994
2003,12,16,7,0.090297538
2003,12,16,8,0.13869578717320105
2003,12,16,9,0.2988567220332447
2003,12,16,10,0.4403614824443789
2003,12,16,11,0.5362593772220681
2003,12,16,12,0.58848439
2003,12,16,13,0.5771423538227152
2003,12,16,14,0.5058399010449038
2003,12,16,15,0.3770555860793872
2003,12,16,16,0.19594282985570857
2003,12,16,17,0.044767386997642815
2003,12,16,18,0.063512316
2003,12,16,19,0.058462519
2003,12,16,20,0.054982547
2003,12,16,21,0.052876274
2003,12,16,22,0.050916709
2003,12,16,23,0.0502454
2003,12,17,0,0.050679335098116826
2003,12,17,1,0.0513069
2003,12,17,2,0.053141093928877565
2003,12,17,3,0.053848476
2003,12,17,4,0.054795037
2003,12,17,5,0.053445893838690736
2003,12,17,6,0.053183324431734416
2003,12,17,7,0.057377249
2003,12,17,8,0.10683156236703557
2003,12,17,9,0.2607989152833159
2003,12,17,10,0.40551338350568195
2003,12,17,11,0.5114789940381679
2003,12,17,12,0.5645105132961593
2003,12,17,13,0.5540565446704251
2003,12,17,14,0.4805390226296918
2003,12,17,15,0.34411481494612345
2003,12,17,16,0.1684149938603583
2003,12,17,17,0.023250918713082495
2003,12,17,18,0.059511577196610536
2003,12,17,19,0.058349229
2003,12,17,20,0.056329276233069416
2003,12,17,21,0.054755227309627806
2003,12,17,22,0.053399687565247704
2003,12,17,23,0.052049625719772674
2003,12,18,0,0.050705047
2003,12,18,1,0.053701062
2003,12,18,2,0.057422721
2003,12,18,3,0.05984306
2003,12,18,4,0.063812254
2003,12,18,5,0.067834702
2003,12,18,6,0.075346861
2003,12,18,7,0.085275432
2003,12,18,8,0.12644255527445994
2003,12,18,9,0.27225306075617606
2003,12,18,10,0.4230630062340915
2003,12,18,11,0.5372027323764826
2003,12,18,12,0.5808079617591402
2003,12,18,13,0.5650349110399804
2003,12,18,14,0.4885264353788428
2003,12,18,15,0.3490339268722019
2003,12,18,16,0.16898650141593827
2003,12,18,17,0.023205859585484566
2003,12,18,18,0.059077856
2003,12,18,19,0.058069191
2003,12,18,20,0.057136487
2003,12,18,21,0.056288737
2003,12,18,22,0.054501386
2003,12,18,23,0.05161295
2003,12,19,0,0.04752839
2003,12,19,1,0.043338835
2003,12,19,2,0.040437717
2003,12,19,3,0.037827392336213184
2003,12,19,4,0.037675295
2003,12,19,5,0.036352246
2003,12,19,6,0.036204324
2003,12,19,7,0.036793044
2003,12,19,8,0.070791542
2003,12,19,9,0.23760444681400988
2003,12,19,10,0.39858807682886244
2003,12,19,11,0.5052659614130784
2003,12,19,12,0.5536944960826782
2003,12,19,13,0.5402047096702435
2003,12,19,14,0.4685525896298184
2003,12,19,15,0.3441068949314546
2003,12,19,16,0.1713139583084762
2003,12,19,17,0.026591572452201475
2003,12,19,18,0.063733455
2003,12,19,19,0.06542367
2003,12,19,20,0.064451215
2003,12,19,21,0.062207663
2003,12,19,22,0.060099523
2003,12,19,23,0.058155509788340574
2003,12,20,0,0.05635541
2003,12,20,1,0.054798217980796454
2003,12,20,2,0.053494306
2003,12,20,3,0.052185961
2003,12,20,4,0.049919676686963364
2003,12,20,5,0.047739323
2003,12,20,6,0.045450000156624024
2003,12,20,7,0.0438198
2003,12,20,8,0.082801638
2003,12,20,9,0.2553428525143804
2003,12,20,10,0.42200899085029947
2003,12,20,11,0.5405851791022128
2003,12,20,12,0.5982476772959047
2003,12,20,13,0.5932696355180461
2003,12,20,14,0.522123331
2003,12,20,15,0.3902070657097792
2003,12,20,16,0.2128762904548486
2003,12,20,17,0.063792628
2003,12,20,18,0.098385263
2003,12,20,19,0.097208053
2003,12,20,20,0.094660877
2003,12,20,21,0.090302913
2003,12,20,22,0.084728601
2003,12,20,23,0.078333523
2003,12,21,0,0.071134662
2003,12,21,1,0.062842737
2003,12,21,2,0.057323723179476274
2003,12,21,3,0.054878386550962346
2003,12,21,4,0.055083880980599235
2003,12,21,5,0.059015235
2003,12,21,6,0.060368798
2003,12,21,7,0.061315152
2003,12,21,8,0.094806945
2003,12,21,9,0.1365566299597836
2003,12,21,10,0.22211241075057414
2003,12,21,11,0.5298948251563588
2003,12,21,12,0.5996446755368701
2003,12,21,13,0.6011820533240627
2003,12,21,14,0.5322949158670931
2003,12,21,15,0.3999859245458593
2003,12,21,16,0.21393849311325314
2003,12,21,17,0.0565999
2003,12,21,18,0.086349461
2003,12,21,19,0.086856416
2003,12,21,20,0.084353041
2003,12,21,21,0.083343004
2003,12,21,22,0.082491268
2003,12,21,23,0.07762796
2003,12,22,0,0.071513382
2003,12,22,1,0.065667241
2003,12,22,2,0.062839814
2003,12,22,3,0.060445396717451236
2003,12,22,4,0.058145325
2003,12,22,5,0.053086343
2003,12,22,6,0.047527271776317694
2003,12,22,7,0.052050157
2003,12,22,8,0.097690773
2003,12,22,9,0.14658636028147007
2003,12,22,10,0.19621393575410498
2003,12,22,11,0.2776076361235753
2003,12,22,12,0.6512928091812715
2003,12,22,13,0.6471288702937003
2003,12,22,14,0.5655988364795935
2003,12,22,15,0.4157795864251101
2003,12,22,16,0.21162936929187184
2003,12,22,17,0.041160648764535894
2003,12,22,18,0.084373922
2003,12,22,19,0.09954713
2003,12,22,20,0.103975697
2003,12,22,21,0.10194071098211595
2003,12,22,22,0.10002339260371185
2003,12,22,23,0.099750105
2003,12,23,0,0.09935563
2003,12,23,1,0.098036576
2003,12,23,2,0.096662448
2003,12,23,3,0.095707285
2003,12,23,4,0.094908724
2003,12,23,5,0.094340963
2003,12,23,6,0.092947386
2003,12,23,7,0.096454516
2003,12,23,8,0.13364422399187806
2003,12,23,9,0.2881983291640951
2003,12,23,10,0.42820735165157886
2003,12,23,11,0.5283187851596558
2003,12,23,12,0.5791445884862599
2003,12,23,13,0.5671141332623373
2003,12,23,14,0.49707524532446423
2003,12,23,15,0.3654370796943795
2003,12,23,16,0.18479913052090324
2003,12,23,17,0.027159688
2003,12,23,18,0.054780041
2003,12,23,19,0.054506397
2003,12,23,20,0.054137401
2003,12,23,21,0.052465545821842915
2003,12,23,22,0.050632535571676726
2003,12,23,23,0.050088087679285465
2003,12,24,0,0.048467262
2003,12,24,1,0.046952991
2003,12,24,2,0.044382833401176346
2003,12,24,3,0.043136013
2003,12,24,4,0.044212046284754176
2003,12,24,5,0.046148185
2003,12,24,6,0.047716271677970504
2003,12,24,7,0.049315837
2003,12,24,8,0.071420915
2003,12,24,9,0.1351258457580213
2003,12,24,10,0.27827301942689986
2003,12,24,11,0.3884599830953649
2003,12,24,12,0.4309109066081498
2003,12,24,13,0.41949782071697755
2003,12,24,14,0.47088017803486054
2003,12,24,15,0.14974285622733746
2003,12,24,16,0.14440260114167158
2003,12,24,17,0.070529913
2003,12,24,18,0.095884938
2003,12,24,19,0.095218671
2003,12,24,20,0.093031591
2003,12,24,21,0.088039805
2003,12,24,22,0.078616275
2003,12,24,23,0.070364259
2003,12,25,0,0.06526214
2003,12,25,1,0.06364353
2003,12,25,2,0.065392394
2003,12,25,3,0.068118913
2003,12,25,4,0.06798362
2003,12,25,5,0.066230024
2003,12,25,6,0.065827653
2003,12,25,7,0.073778689
2003,12,25,8,0.1086588336384208
2003,12,25,9,0.20743245490901033
2003,12,25,10,0.4189195211635515
2003,12,25,11,0.5261018555803831
2003,12,25,12,0.5637201861031684
2003,12,25,13,0.5444936590107247
2003,12,25,14,0.4674660738517221
2003,12,25,15,0.3493697534363148
2003,12,25,16,0.189017752
2003,12,25,17,0.04523037
2003,12,25,18,0.093918973
2003,12,25,19,0.093899033
2003,12,25,20,0.09128564
2003,12,25,21,0.08747644
2003,12,25,22,0.083872738
2003,12,25,23,0.078989277
2003,12,26,0,0.071560426
2003,12,26,1,0.063231441
2003,12,26,2,0.057904589846625644
2003,12,26,3,0.055379144546731957
2003,12,26,4,0.054440531
2003,12,26,5,0.054635675
2003,12,26,6,0.054558132
2003,12,26,7,0.056620763
2003,12,26,8,0.09007774
2003,12,26,9,0.10893238943470084
2003,12,26,10,0.16673609321046692
2003,12,26,11,0.21217702715043427
2003,12,26,12,0.23412752927012567
2003,12,26,13,0.6223411778190798
2003,12,26,14,0.5575384903663083
2003,12,26,15,0.42763166936791097
2003,12,26,16,0.24723767839035962
2003,12,26,17,0.084877733
2003,12,26,18,0.11786013515651542
2003,12,26,19,0.11304390270439467
2003,12,26,20,0.10714999992426459
2003,12,26,21,0.10183250082874203
2003,12,26,22,0.098332431
2003,12,26,23,0.091977723
2003,12,27,0,0.084463666
2003,12,27,1,0.078315297
2003,12,27,2,0.07247082
2003,12,27,3,0.067959864
2003,12,27,4,0.06497817
2003,12,27,5,0.060727222508195886
2003,12,27,6,0.058044908
2003,12,27,7,0.054579784
2003,12,27,8,0.080264928
2003,12,27,9,0.10023687925306493
2003,12,27,10,0.11978160823323286
2003,12,27,11,0.19768861571705257
2003,12,27,12,0.2697315502267991
2003,12,27,13,0.29829082117048816
2003,12,27,14,0.4103581130525298
2003,12,27,15,0.3864742312598326
2003,12,27,16,0.1988824944139672
2003,12,27,17,0.034750485
2003,12,27,18,0.065334041
2003,12,27,19,0.068978319
2003,12,27,20,0.081449389
2003,12,27,21,0.093150614
2003,12,27,22,0.098507188
2003,12,27,23,0.099214575
2003,12,28,0,0.098954626
2003,12,28,1,0.096219086
2003,12,28,2,0.095122658
2003,12,28,3,0.095103005
2003,12,28,4,0.096282946
2003,12,28,5,0.09489882
2003,12,28,6,0.093534467
2003,12,28,7,0.097007142
2003,12,28,8,0.12039377828293091
2003,12,28,9,0.23888436977831734
2003,12,28,10,0.33713301155068076
2003,12,28,11,0.5452960072569562
2003,12,28,12,0.5963923913841208
2003,12,28,13,0.586044999
2003,12,28,14,0.5216865838206919
2003,12,28,15,0.39658971626724016
2003,12,28,16,0.22578227629689648
2003,12,28,17,0.068526318
2003,12,28,18,0.085312215
2003,12,28,19,0.079422305
2003,12,28,20,0.071501524
2003,12,28,21,0.071846427
2003,12,28,22,0.075755782
2003,12,28,23,0.079016526
2003,12,29,0,0.080503741
2003,12,29,1,0.082916398
2003,12,29,2,0.08588487
2003,12,29,3,0.085896336
2003,12,29,4,0.086096047
2003,12,29,5,0.085239045
2003,12,29,6,0.082502084
2003,12,29,7,0.084885232
2003,12,29,8,0.12048929039278476
2003,12,29,9,0.2788160083790509
2003,12,29,10,0.43176127601630093
2003,12,29,11,0.5396087617798121
2003,12,29,12,0.5864802085651122
2003,12,29,13,0.5727825421203833
2003,12,29,14,0.49944620080952007
2003,12,29,15,0.36836307539578633
2003,12,29,16,0.18695073799371648
2003,12,29,17,0.026092732504286273
2003,12,29,18,0.051178155
2003,12,29,19,0.051644928
2003,12,29,20,0.052682689
2003,12,29,21,0.054671534184042594
2003,12,29,22,0.055691525
2003,12,29,23,0.057095188
2003,12,30,0,0.056310407
2003,12,30,1,0.054677479
2003,12,30,2,0.052217779229011635
2003,12,30,3,0.051229053
2003,12,30,4,0.050126079
2003,12,30,5,0.049772747
2003,12,30,6,0.050382332
2003,12,30,7,0.053201339
2003,12,30,8,0.094841086
2003,12,30,9,0.280519183
2003,12,30,10,0.45326146404593176
2003,12,30,11,0.572688636
2003,12,30,12,0.6267648413811595
2003,12,30,13,0.6214863981130064
2003,12,30,14,0.5535488024212772
2003,12,30,15,0.4239647553114347
2003,12,30,16,0.24215347673494675
2003,12,30,17,0.077212079
2003,12,30,18,0.093105961
2003,12,30,19,0.091795812
2003,12,30,20,0.088953231
2003,12,30,21,0.082310915
2003,12,30,22,0.074450031
2003,12,30,23,0.067123972
2003,12,31,0,0.061324517
2003,12,31,1,0.05699665
2003,12,31,2,0.054164538
2003,12,31,3,0.050428252079738875
2003,12,31,4,0.049260130849652695
2003,12,31,5,0.048303015
2003,12,31,6,0.049893228373566016
2003,12,31,7,0.056014196277938605
2003,12,31,8,0.076700595
2003,12,31,9,0.16013599952227356
2003,12,31,10,0.2441514555300093
2003,12,31,11,0.40227626230369584
2003,12,31,12,0.44525740310580786
2003,12,31,13,0.4691235109972949
2003,12,31,14,0.42314198034639744
2003,12,31,15,0.31543288656104296
2003,12,31,16,0.1999999658257032
2003,12,31,17,0.07518589
2003,12,31,18,0.048484150509538325
2003,12,31,19,0.052080566
2003,12,31,20,0.056056847184836715
2003,12,31,21,0.057015118
2003,12,31,22,0.057322305
2003,12,31,23,0.05807986
2004,1,1,0,0.080022938
2004,1,1,1,0.070225716
2004,1,1,2,0.063321646
2004,1,1,3,0.062131412
2004,1,1,4,0.063809351
2004,1,1,5,0.062508415
2004,1,1,6,0.061129578
2004,1,1,7,0.059004743569599664
2004,1,1,8,0.063945942
2004,1,1,9,0.075349314
2004,1,1,10,0.19786370114915283
2004,1,1,11,0.20862823067781314
2004,1,1,12,0.27725990974078024
2004,1,1,13,0.1703442633178949
2004,1,1,14,0.21431120672813392
2004,1,1,15,0.17938877166734554
2004,1,1,16,0.098913218
2004,1,1,17,0.046275556
2004,1,1,18,0.071616936
2004,1,1,19,0.075805358
2004,1,1,20,0.072545466
2004,1,1,21,0.06784298
2004,1,1,22,0.064732953
2004,1,1,23,0.061702031123736345
2004,1,2,0,0.058703931
2004,1,2,1,0.055699911
2004,1,2,2,0.054177735979312996
2004,1,2,3,0.054177735979312996
2004,1,2,4,0.052710321
2004,1,2,5,0.052710321
2004,1,2,6,0.052660606073492974
2004,1,2,7,0.052914778
2004,1,2,8,0.062247773
2004,1,2,9,0.13125250667473326
2004,1,2,10,0.1628197679851981
2004,1,2,11,0.2733540283960097
2004,1,2,12,0.4075150064770183
2004,1,2,13,0.49780389865436575
2004,1,2,14,0.4317596313605196
2004,1,2,15,0.32874283971403356
2004,1,2,16,0.14024995360731524
2004,1,2,17,0.062575087
2004,1,2,18,0.079704491
2004,1,2,19,0.08561143
2004,1,2,20,0.088098698
2004,1,2,21,0.085937901
2004,1,2,22,0.085328749
2004,1,2,23,0.083246722
2004,1,3,0,0.081386095
2004,1,3,1,0.076560236
2004,1,3,2,0.071924185
2004,1,3,3,0.070505058
2004,1,3,4,0.068999218
2004,1,3,5,0.067414556
2004,1,3,6,0.065834738
2004,1,3,7,0.06767568
2004,1,3,8,0.075997129
2004,1,3,9,0.090358665
2004,1,3,10,0.2084734931151041
2004,1,3,11,0.2732924256941105
2004,1,3,12,0.4266869494658126
2004,1,3,13,0.35223209323724247
2004,1,3,14,0.3065413660321057
2004,1,3,15,0.2863272460479515
2004,1,3,16,0.15521225282116777
2004,1,3,17,0.069267272
2004,1,3,18,0.084108507
2004,1,3,19,0.085206901
2004,1,3,20,0.084722602
2004,1,3,21,0.085724788
2004,1,3,22,0.083611189
2004,1,3,23,0.078391021
2004,1,4,0,0.070157287
2004,1,4,1,0.063916169
2004,1,4,2,0.057695236950506296
2004,1,4,3,0.054518139500621524
2004,1,4,4,0.052840685
2004,1,4,5,0.051080256127018595
2004,1,4,6,0.050850506
2004,1,4,7,0.058563405798791615
2004,1,4,8,0.089977488
2004,1,4,9,0.1732912193744544
2004,1,4,10,0.16826745304454238
2004,1,4,11,0.30232145172349056
2004,1,4,12,0.4075601725589754
2004,1,4,13,0.3022533011191428
2004,1,4,14,0.2563798616050353
2004,1,4,15,0.3426899901480988
2004,1,4,16,0.17953694115116076
2004,1,4,17,0.056852988
2004,1,4,18,0.064975194
2004,1,4,19,0.068751713
2004,1,4,20,0.069352759
2004,1,4,21,0.064035918
2004,1,4,22,0.058947737850489755
2004,1,4,23,0.055527126
2004,1,5,0,0.053574604
2004,1,5,1,0.052701979980441044
2004,1,5,2,0.052883729
2004,1,5,3,0.05294698
2004,1,5,4,0.055776487513405956
2004,1,5,5,0.062164956
2004,1,5,6,0.067408103
2004,1,5,7,0.074350902
2004,1,5,8,0.095408262
2004,1,5,9,0.15261275256503387
2004,1,5,10,0.2868461122785184
2004,1,5,11,0.2813744496283243
2004,1,5,12,0.348586177
2004,1,5,13,0.3737093606570011
2004,1,5,14,0.4797869733596801
2004,1,5,15,0.36315701840003317
2004,1,5,16,0.15024849693318068
2004,1,5,17,0.047117494
2004,1,5,18,0.070800965
2004,1,5,19,0.074773516
2004,1,5,20,0.074516075
2004,1,5,21,0.070574776
2004,1,5,22,0.065773251
2004,1,5,23,0.062274076017051545
2004,1,6,0,0.058995261169009675
2004,1,6,1,0.055659598319093055
2004,1,6,2,0.052630951
2004,1,6,3,0.049780516
2004,1,6,4,0.048095224
2004,1,6,5,0.046545342212540745
2004,1,6,6,0.046330979429207254
2004,1,6,7,0.055893727
2004,1,6,8,0.070147435
2004,1,6,9,0.14089314353703114
2004,1,6,10,0.28234544167504166
2004,1,6,11,0.20945175513931402
2004,1,6,12,0.19389056718994443
2004,1,6,13,0.20905651424892127
2004,1,6,14,0.24707908997594036
2004,1,6,15,0.2000358158697892
2004,1,6,16,0.11376292164456309
2004,1,6,17,0.063364428
2004,1,6,18,0.07283369
2004,1,6,19,0.074402109
2004,1,6,20,0.074662441
2004,1,6,21,0.076574763
2004,1,6,22,0.078624535
2004,1,6,23,0.079285125
2004,1,7,0,0.077750464
2004,1,7,1,0.077399346
2004,1,7,2,0.077024657
2004,1,7,3,0.076495706
2004,1,7,4,0.076120087
2004,1,7,5,0.074620717
2004,1,7,6,0.075588729
2004,1,7,7,0.083052528
2004,1,7,8,0.096198991
2004,1,7,9,0.1263086322695536
2004,1,7,10,0.1928051495156266
2004,1,7,11,0.32760271090212467
2004,1,7,12,0.3678279286875911
2004,1,7,13,0.33147804447375456
2004,1,7,14,0.2890734128302845
2004,1,7,15,0.18137481360852442
2004,1,7,16,0.14823108613511066
2004,1,7,17,0.096844946
2004,1,7,18,0.099928458
2004,1,7,19,0.096625668
2004,1,7,20,0.093769566
2004,1,7,21,0.088506298
2004,1,7,22,0.083260721
2004,1,7,23,0.077921568
2004,1,8,0,0.071438052
2004,1,8,1,0.063742895
2004,1,8,2,0.053954287995777374
2004,1,8,3,0.048099698
2004,1,8,4,0.04477948
2004,1,8,5,0.042517417
2004,1,8,6,0.041340027
2004,1,8,7,0.042954246021065914
2004,1,8,8,0.057949260416368525
2004,1,8,9,0.20866969858670703
2004,1,8,10,0.3630995774961465
2004,1,8,11,0.41450484422529943
2004,1,8,12,0.5625727856979271
2004,1,8,13,0.5394893337984947
2004,1,8,14,0.5265228513633062
2004,1,8,15,0.4062252416171235
2004,1,8,16,0.22327239942964808
2004,1,8,17,0.046947223925205075
2004,1,8,18,0.063959063
2004,1,8,19,0.064477289
2004,1,8,20,0.065025305
2004,1,8,21,0.065579914
2004,1,8,22,0.067549011
2004,1,8,23,0.06797552
2004,1,9,0,0.065824638
2004,1,9,1,0.063834565
2004,1,9,2,0.063616293
2004,1,9,3,0.061981911
2004,1,9,4,0.060148264
2004,1,9,5,0.058447548
2004,1,9,6,0.058220356
2004,1,9,7,0.064223117
2004,1,9,8,0.085085931
2004,1,9,9,0.19239409805509294
2004,1,9,10,0.30993398390505233
2004,1,9,11,0.4086652796596821
2004,1,9,12,0.4868069169237185
2004,1,9,13,0.4988944506622725
2004,1,9,14,0.45536289
2004,1,9,15,0.304771646
2004,1,9,16,0.17463837756254988
2004,1,9,17,0.038115615
2004,1,9,18,0.054367131597927984
2004,1,9,19,0.055260762
2004,1,9,20,0.055866328
2004,1,9,21,0.056267527
2004,1,9,22,0.05531343
2004,1,9,23,0.053348733931074054
2004,1,10,0,0.054120203
2004,1,10,1,0.054563695886120284
2004,1,10,2,0.053354767417755154
2004,1,10,3,0.052204676
2004,1,10,4,0.051261771
2004,1,10,5,0.050508487830748766
2004,1,10,6,0.049863444
2004,1,10,7,0.056050187027323464
2004,1,10,8,0.092310426
2004,1,10,9,0.2617621619252931
2004,1,10,10,0.4174377582565053
2004,1,10,11,0.5308538864794036
2004,1,10,12,0.5926183896836958
2004,1,10,13,0.5928774631676799
2004,1,10,14,0.5281637818390251
2004,1,10,15,0.4059791386731262
2004,1,10,16,0.22737719171444487
2004,1,10,17,0.055642421963055445
2004,1,10,18,0.068774144
2004,1,10,19,0.071817751
2004,1,10,20,0.072077125
2004,1,10,21,0.070991574
2004,1,10,22,0.06903818
2004,1,10,23,0.06737384
2004,1,11,0,0.06583706
2004,1,11,1,0.062833629
2004,1,11,2,0.059872260811714276
2004,1,11,3,0.05852623
2004,1,11,4,0.058630781
2004,1,11,5,0.059993474927261065
2004,1,11,6,0.063943494
2004,1,11,7,0.073930272
2004,1,11,8,0.098353488
2004,1,11,9,0.21405682924084607
2004,1,11,10,0.386387597
2004,1,11,11,0.5163649130736527
2004,1,11,12,0.5236275443326298
2004,1,11,13,0.6254084576014785
2004,1,11,14,0.5600452251661691
2004,1,11,15,0.43361346698922126
2004,1,11,16,0.264092181
2004,1,11,17,0.09916576
2004,1,11,18,0.10350847694284862
2004,1,11,19,0.1021549421911731
2004,1,11,20,0.096622024
2004,1,11,21,0.091394294
2004,1,11,22,0.086380188
2004,1,11,23,0.081602173
2004,1,12,0,0.074124762
2004,1,12,1,0.067960287
2004,1,12,2,0.063479952
2004,1,12,3,0.060574555
2004,1,12,4,0.057809674
2004,1,12,5,0.056541264305865896
2004,1,12,6,0.054303295
2004,1,12,7,0.061808915784003875
2004,1,12,8,0.079375543
2004,1,12,9,0.2122382944528621
2004,1,12,10,0.3061006649343575
2004,1,12,11,0.3924752210064166
2004,1,12,12,0.4595382616041832
2004,1,12,13,0.44393737801051675
2004,1,12,14,0.39632760526794264
2004,1,12,15,0.3006319236001973
2004,1,12,16,0.1649310666921813
2004,1,12,17,0.069581251
2004,1,12,18,0.081626048
2004,1,12,19,0.076134454
2004,1,12,20,0.069722479
2004,1,12,21,0.066398347
2004,1,12,22,0.065980057
2004,1,12,23,0.064187946
2004,1,13,0,0.059698718652256316
2004,1,13,1,0.055347179
2004,1,13,2,0.053912876293961784
2004,1,13,3,0.051544337985489935
2004,1,13,4,0.047758426943792634
2004,1,13,5,0.04502346
2004,1,13,6,0.043469492
2004,1,13,7,0.04516
2004,1,13,8,0.054257149
2004,1,13,9,0.17184585921372508
2004,1,13,10,0.3753955907278003
2004,1,13,11,0.5025218967918027
2004,1,13,12,0.5633015064061441
2004,1,13,13,0.5577300368622836
2004,1,13,14,0.4906375614414701
2004,1,13,15,0.31191204731008637
2004,1,13,16,0.18381690773382806
2004,1,13,17,0.048831689
2004,1,13,18,0.064986665
2004,1,13,19,0.066204713
2004,1,13,20,0.06731233
2004,1,13,21,0.066894247
2004,1,13,22,0.065074756
2004,1,13,23,0.06170366
2004,1,14,0,0.057023899
2004,1,14,1,0.053982893
2004,1,14,2,0.0511521
2004,1,14,3,0.049809452005632575
2004,1,14,4,0.049690335
2004,1,14,5,0.049630241621847274
2004,1,14,6,0.051012982547910764
2004,1,14,7,0.052652821
2004,1,14,8,0.064560443
2004,1,14,9,0.1047781490652152
2004,1,14,10,0.11808085862492215
2004,1,14,11,0.1981835902993386
2004,1,14,12,0.2095322304514246
2004,1,14,13,0.15499981169348678
2004,1,14,14,0.15816372313037408
2004,1,14,15,0.14677300663073095
2004,1,14,16,0.10484925317690157
2004,1,14,17,0.064516256
2004,1,14,18,0.077635687
2004,1,14,19,0.083619756
2004,1,14,20,0.085001711
2004,1,14,21,0.081796238
2004,1,14,22,0.080093069
2004,1,14,23,0.076921602
2004,1,15,0,0.07374132
2004,1,15,1,0.070705764
2004,1,15,2,0.068962192
2004,1,15,3,0.065867076
2004,1,15,4,0.064219536
2004,1,15,5,0.06260431
2004,1,15,6,0.061099661
2004,1,15,7,0.068869624
2004,1,15,8,0.086836817
2004,1,15,9,0.1746809001633028
2004,1,15,10,0.2819132018146223
2004,1,15,11,0.20093923762393506
2004,1,15,12,0.23172476316159088
2004,1,15,13,0.2774514568877111
2004,1,15,14,0.22055256330778636
2004,1,15,15,0.20775266671309017
2004,1,15,16,0.18381994792468398
2004,1,15,17,0.082041792
2004,1,15,18,0.090010624
2004,1,15,19,0.092270182
2004,1,15,20,0.088422653
2004,1,15,21,0.080280848
2004,1,15,22,0.078586378
2004,1,15,23,0.081658571
2004,1,16,0,0.083107148
2004,1,16,1,0.082959886
2004,1,16,2,0.081370933
2004,1,16,3,0.081336715
2004,1,16,4,0.079753786
2004,1,16,5,0.075234856
2004,1,16,6,0.070704541
2004,1,16,7,0.073832197
2004,1,16,8,0.087557244
2004,1,16,9,0.1312459002394914
2004,1,16,10,0.23817305352155385
2004,1,16,11,0.1821632803883091
2004,1,16,12,0.2150092245832355
2004,1,16,13,0.23816052422367062
2004,1,16,14,0.25896115420231164
2004,1,16,15,0.12494508967272307
2004,1,16,16,0.10023587638298147
2004,1,16,17,0.057540702
2004,1,16,18,0.058525508
2004,1,16,19,0.058024641
2004,1,16,20,0.059122474
2004,1,16,21,0.063146564
2004,1,16,22,0.069971614
2004,1,16,23,0.076543112
2004,1,17,0,0.083065141
2004,1,17,1,0.085235569
